type,subtype,price_m2,living_area,land_area,facades,state,furnished,terrace,garden,pool,distance
house,residence,2206.0,190,777,4,8,False,False,True,False,35.182
apartment,apartment,2206.0,97,0,3,4,False,True,False,False,39.687
house,residence,2206.0,131,237,2,6,False,True,True,False,46.635
house,residence,2206.0,179,595,3,4,False,True,True,False,61.777
house,mixed-building,2206.0,131,94,2,4,False,True,False,False,33.59
house,residence,2207.0,135,300,3,4,False,True,True,False,24.043
house,residence,2207.0,135,77,2,4,False,True,True,False,4.495
house,residence,2207.0,240,840,3,4,False,False,True,False,23.447
apartment,apartment,2207.0,77,0,2,4,False,True,True,False,52.467
house,residence,2207.0,162,190,2,8,False,True,True,False,10.231
house,residence,2208.0,292,1128,4,4,False,True,True,False,35.566
house,residence,2208.0,207,404,3,8,False,False,False,False,17.776
house,residence,2208.0,360,199,2,4,False,True,True,False,6.999
house,residence,2208.0,125,102,3,2,False,False,False,False,19.891
apartment,apartment,2208.0,79,0,2,6,False,False,False,False,48.354
house,residence,2208.0,120,568,3,4,False,True,True,True,61.24
apartment,apartment,2208.0,120,0,2,4,False,True,False,False,2.874
apartment,apartment,2209.0,43,0,2,4,False,True,False,False,92.273
house,residence,2209.0,174,243,3,8,False,True,True,False,15.37
house,residence,2209.0,167,142,2,8,False,True,True,False,18.936
house,residence,2209.0,81,820,3,4,False,True,True,False,82.435
house,residence,2209.0,174,243,3,8,False,True,True,False,15.37
house,residence,2209.0,258,733,4,4,False,True,True,False,19.961
house,residence,2210.0,184,3562,4,8,False,False,False,False,66.981
house,residence,2210.0,384,2184,4,8,False,True,True,False,48.439
house,residence,2211.0,90,50,2,4,False,True,False,False,13.119
house,villa,2211.0,450,3000,4,4,False,True,True,False,28.208
house,residence,2211.0,187,755,4,8,False,False,True,False,61.298
house,residence,2211.0,156,657,4,2,False,True,True,False,18.662
apartment,apartment,2211.0,90,0,2,4,False,True,False,False,1.757
apartment,apartment,2211.0,90,0,2,2,False,True,False,False,87.731
house,residence,2212.0,113,114,2,4,False,True,False,False,110.213
house,residence,2212.0,113,2850,4,4,False,True,True,False,93.118
house,residence,2212.0,147,1460,4,8,False,False,True,False,57.272
apartment,apartment,2212.0,221,0,2,4,False,True,False,False,19.891
house,residence,2212.0,400,1167,3,8,False,True,True,True,20.791
house,residence,2213.0,192,179,2,8,False,True,True,False,25.398
house,residence,2213.0,239,1149,3,4,False,True,True,False,11.096
apartment,apartment,2214.0,70,0,4,4,False,True,False,False,48.896
house,residence,2214.0,135,297,3,4,False,True,True,False,49.256
house,residence,2214.0,135,150,3,4,False,True,True,False,41.633
house,residence,2214.0,140,588,3,8,True,True,True,False,59.062
apartment,apartment,2214.0,2800,0,4,8,True,False,True,False,48.217
house,residence,2214.0,140,802,4,4,False,True,True,False,53.205
house,villa,2215.0,167,879,4,2,False,True,True,False,72.239
apartment,apartment,2215.0,88,0,3,4,False,False,False,False,2.773
apartment,apartment,2215.0,65,0,2,2,False,False,False,False,87.731
apartment,apartment,2215.0,88,0,4,4,False,True,False,False,5.873
house,residence,2215.0,130,110,2,4,False,True,False,False,14.74
apartment,ground-floor,2215.0,88,0,3,4,False,False,False,False,2.773
apartment,apartment,2216.0,180,0,4,4,False,True,True,False,114.77
house,residence,2216.0,291,655,3,8,False,True,True,True,15.46
house,residence,2216.0,180,750,4,2,False,True,True,False,36.038
house,residence,2216.0,180,440,2,8,False,True,True,False,32.467
house,residence,2216.0,180,448,3,8,False,True,True,False,45.024
house,residence,2216.0,180,448,3,8,False,True,True,False,45.024
house,residence,2216.0,291,655,3,8,False,True,True,True,18.558
house,residence,2216.0,180,450,3,8,False,True,True,False,42.535
house,residence,2216.0,180,815,3,4,False,True,True,False,95.719
apartment,duplex,2216.0,180,0,3,8,False,True,False,False,99.399
house,residence,2217.0,207,707,4,4,False,True,True,False,30.687
apartment,apartment,2217.0,225,0,3,2,False,True,False,False,87.731
house,residence,2217.0,225,77,2,2,False,True,False,False,2.237
apartment,apartment,2217.0,124,0,4,4,False,True,False,False,71.943
apartment,penthouse,2217.0,164,0,3,8,False,True,False,False,87.285
house,residence,2217.0,115,571,4,4,False,True,False,False,53.754
house,residence,2217.0,198,669,4,4,False,True,True,False,31.225
house,residence,2217.0,140,471,3,8,False,False,False,False,68.912
apartment,apartment,2217.0,115,0,3,4,False,True,False,False,3.306
apartment,apartment,2217.0,115,0,2,2,False,True,False,False,2.57
house,residence,2218.0,142,86,2,8,False,True,True,False,20.655
house,residence,2218.0,125,148,3,8,False,True,True,False,87.731
house,residence,2218.0,270,660,4,8,False,True,True,False,63.545
house,residence,2218.0,142,199,3,4,False,True,True,False,107.354
house,residence,2218.0,270,1140,4,8,False,True,True,False,29.803
house,residence,2218.0,133,706,4,8,False,False,True,False,44.122
house,residence,2218.0,133,291,4,2,False,False,False,False,28.609
house,residence,2219.0,158,960,4,8,False,False,True,False,53.742
house,residence,2219.0,178,377,3,8,False,True,True,False,30.134
house,residence,2219.0,187,761,3,4,False,False,True,False,24.403
house,residence,2220.0,259,602,4,8,False,True,True,True,63.825
house,residence,2220.0,248,2293,4,8,False,False,True,False,65.54
house,residence,2220.0,190,1187,4,8,False,False,True,False,36.905
house,residence,2220.0,268,575,3,4,False,True,True,False,42.249
house,residence,2221.0,184,2000,4,8,False,False,True,False,97.254
house,residence,2221.0,95,75,2,4,False,False,False,False,0.245
house,residence,2222.0,180,294,3,8,False,True,True,False,20.655
house,residence,2222.0,180,292,3,8,False,True,True,False,20.655
house,residence,2222.0,134,207,3,8,False,False,False,False,30.137
house,residence,2222.0,198,178,2,8,False,True,True,False,18.324
house,residence,2222.0,207,685,3,8,False,True,True,False,17.321
house,residence,2222.0,134,208,3,8,False,False,False,False,30.137
apartment,duplex,2222.0,63,0,3,4,False,False,False,False,57.334
house,residence,2222.0,166,259,2,8,False,True,True,False,8.805
house,residence,2222.0,72,272,2,2,False,False,True,False,54.531
house,residence,2222.0,81,126,2,4,True,True,False,False,86.847
apartment,apartment,2222.0,90,0,3,2,False,True,False,False,61.068
house,residence,2222.0,180,286,3,8,False,True,True,False,20.655
house,residence,2223.0,112,789,3,4,False,True,True,False,96.243
house,residence,2223.0,112,789,3,4,False,True,True,False,96.243
house,residence,2223.0,130,125,3,4,False,False,False,False,48.439
house,residence,2223.0,190,1688,4,8,False,False,True,False,36.905
house,residence,2223.0,103,59,2,2,False,False,False,False,4.606
house,residence,2223.0,85,160,2,4,False,True,True,False,86.847
apartment,duplex,2223.0,103,0,2,8,False,False,False,False,2.773
apartment,apartment,2223.0,112,0,3,4,False,False,False,False,3.306
apartment,apartment,2223.0,85,0,3,4,False,True,False,False,92.277
apartment,duplex,2223.0,103,0,2,8,False,True,True,False,42.755
house,residence,2223.0,130,110,3,4,False,True,False,False,99.399
house,residence,2223.0,85,45,2,8,False,True,False,False,48.879
house,residence,2224.0,281,1975,4,4,False,True,True,False,33.161
house,residence,2224.0,190,2300,4,8,False,False,True,False,75.919
house,residence,2224.0,147,607,4,8,False,True,True,False,105.186
apartment,apartment,2224.0,58,0,3,2,False,False,False,False,127.872
house,mixed-building,2225.0,400,1739,4,8,False,True,True,False,22.701
apartment,loft,2225.0,200,0,4,8,False,False,True,False,2.874
house,residence,2225.0,200,1720,4,2,False,True,True,False,43.307
house,villa,2225.0,200,1566,4,2,False,True,True,False,28.609
house,residence,2225.0,200,1472,4,8,False,False,True,False,26.085
house,residence,2225.0,164,527,2,4,False,True,True,False,23.275
house,residence,2225.0,200,1070,4,4,False,True,True,False,24.47
house,residence,2226.0,128,189,3,4,False,False,True,False,35.566
house,residence,2226.0,119,442,4,4,False,False,False,False,86.777
apartment,apartment,2226.0,84,0,2,4,False,True,False,False,4.495
apartment,apartment,2227.0,121,0,2,8,False,True,False,False,79.543
house,residence,2227.0,215,363,2,8,False,True,True,False,24.104
apartment,duplex,2227.0,110,0,3,8,False,True,False,False,81.925
house,residence,2227.0,176,133,2,8,False,True,True,False,31.225
house,residence,2227.0,101,123,2,2,False,True,True,False,12.968
house,residence,2227.0,202,488,3,4,False,True,True,False,11.115
house,residence,2228.0,188,570,4,2,False,True,True,False,30.687
apartment,apartment,2229.0,148,0,2,8,False,True,False,False,42.755
house,residence,2229.0,222,1056,4,4,False,True,True,False,92.622
house,residence,2229.0,170,404,3,4,False,True,True,False,19.961
house,residence,2229.0,157,228,2,8,False,True,True,False,58.339
house,residence,2229.0,170,311,3,4,False,True,True,False,17.639
house,residence,2229.0,170,420,3,2,False,False,True,False,9.184
apartment,apartment,2229.0,74,0,2,4,False,True,False,False,33.161
house,residence,2229.0,179,84,2,8,False,False,True,False,4.495
house,residence,2229.0,157,315,3,2,False,True,True,False,2.773
house,residence,2229.0,74,43,2,4,False,True,False,False,92.273
house,residence,2229.0,190,1100,4,8,False,False,True,False,59.261
house,residence,2230.0,130,830,4,4,False,True,True,False,97.254
house,residence,2230.0,213,826,3,4,False,True,True,False,2.3
house,residence,2231.0,184,1229,4,8,False,False,True,False,103.672
apartment,apartment,2231.0,134,0,3,8,False,True,False,False,87.731
house,residence,2231.0,134,273,3,2,False,True,True,False,9.968
house,residence,2231.0,219,1221,3,8,False,False,True,False,46.386
house,residence,2231.0,219,1221,3,8,False,False,True,False,46.386
house,residence,2232.0,112,6593,4,2,False,True,True,False,72.239
house,residence,2232.0,147,770,4,8,False,False,True,False,54.741
apartment,duplex,2232.0,116,0,4,8,False,False,False,False,45.849
house,residence,2232.0,189,959,4,8,False,False,False,False,47.591
house,bungalow,2233.0,150,970,4,4,False,True,True,False,81.925
house,residence,2233.0,150,1418,4,4,False,False,True,False,50.178
house,bungalow,2234.0,98,413,3,4,False,True,True,False,81.318
house,residence,2234.0,220,1250,4,8,False,False,True,False,43.552
apartment,apartment,2234.0,49,0,2,4,True,True,True,False,24.485
house,residence,2234.0,277,1606,4,8,False,True,True,False,10.692
apartment,apartment,2235.0,89,0,4,4,False,True,False,False,4.606
apartment,apartment,2235.0,123,0,3,4,False,True,False,False,4.023
house,mansion,2235.0,387,780,3,4,False,True,True,False,98.751
house,residence,2235.0,174,198,3,8,False,True,True,False,13.591
apartment,apartment,2235.0,134,0,2,2,False,True,False,False,9.285
house,villa,2236.0,250,1793,4,8,False,True,True,True,47.264
apartment,apartment,2236.0,114,0,4,8,False,True,True,False,76.935
apartment,apartment,2236.0,86,0,4,6,False,True,False,False,92.273
house,mixed-building,2236.0,190,70,2,2,False,True,False,False,3.984
house,residence,2237.0,290,314,2,8,False,True,True,False,2.773
apartment,apartment,2237.0,80,0,3,2,False,True,False,False,39.687
apartment,apartment,2237.0,80,0,2,4,False,False,False,False,52.217
apartment,apartment,2237.0,67,0,2,4,False,False,False,False,6.892
house,residence,2237.0,156,122,2,2,False,False,True,False,0.021
apartment,apartment,2237.0,80,0,4,4,False,True,False,False,2.874
apartment,apartment,2237.0,143,0,3,4,False,False,False,False,137.045
house,residence,2237.0,312,336,3,4,False,True,True,False,6.901
house,villa,2237.0,143,908,4,8,False,True,True,False,76.935
house,residence,2237.0,184,1200,4,8,False,False,True,False,59.062
apartment,apartment,2237.0,134,0,3,8,False,True,True,False,46.386
house,villa,2238.0,281,1384,4,8,False,True,True,False,56.426
house,residence,2238.0,172,484,4,8,False,True,True,False,45.999
house,villa,2238.0,214,2965,4,8,False,True,True,False,101.633
apartment,apartment,2238.0,105,0,2,2,False,True,False,False,2.942
apartment,apartment,2238.0,105,0,2,4,False,True,False,False,79.377
apartment,duplex,2238.0,105,0,2,2,False,True,False,False,3.984
house,residence,2238.0,158,955,4,8,False,False,True,False,54.052
house,residence,2239.0,163,280,3,6,False,True,True,False,22.734
apartment,duplex,2239.0,69,0,3,8,False,True,False,False,127.872
house,residence,2239.0,267,1742,4,4,False,True,True,False,23.598
house,cottage,2239.0,230,6495,4,4,False,True,True,False,122.237
house,residence,2240.0,245,172,2,4,False,True,True,False,4.146
house,residence,2241.0,178,1294,4,4,False,False,True,False,76.935
apartment,apartment,2241.0,87,0,2,8,True,False,False,False,114.139
house,residence,2241.0,178,1067,4,2,False,True,True,False,105.186
house,residence,2241.0,116,157,3,4,False,True,True,False,95.439
house,residence,2241.0,120,2617,4,2,False,True,True,False,105.685
house,residence,2241.0,116,700,4,4,False,True,True,False,79.377
apartment,duplex,2241.0,120,0,3,4,False,True,False,False,35.97
house,residence,2241.0,120,112,3,6,False,True,True,False,38.339
apartment,apartment,2241.0,91,0,2,2,False,True,False,False,4.495
house,residence,2241.0,145,856,4,8,False,True,True,False,96.938
house,residence,2241.0,145,260,2,4,False,True,True,False,28.143
house,residence,2242.0,190,1164,4,8,False,False,True,False,63.454
house,residence,2242.0,169,837,4,4,False,True,True,False,94.973
apartment,apartment,2242.0,68,0,3,4,False,False,False,False,127.872
house,residence,2242.0,136,254,2,4,False,True,True,False,48.879
apartment,apartment,2243.0,78,0,2,2,False,True,False,False,2.57
house,bungalow,2243.0,185,1112,4,2,False,True,True,False,29.803
house,residence,2243.0,78,114,2,4,False,True,True,False,93.16
house,residence,2243.0,156,71,2,4,False,True,False,False,19.891
house,residence,2243.0,111,370,2,8,False,True,True,False,92.277
house,residence,2244.0,147,477,4,2,False,False,True,False,23.598
apartment,apartment,2245.0,53,0,2,4,False,False,False,False,87.731
apartment,studio,2245.0,53,0,3,4,False,True,False,False,92.646
apartment,studio,2245.0,53,0,3,4,False,True,False,False,87.731
apartment,apartment,2245.0,102,0,2,4,False,True,False,False,28.143
apartment,duplex,2246.0,71,0,3,8,False,False,False,False,72.239
house,residence,2246.0,191,1298,4,4,False,False,True,False,72.248
house,residence,2246.0,142,324,3,8,False,True,True,False,48.896
house,residence,2247.0,244,272,3,8,False,True,True,False,17.533
house,residence,2247.0,190,1531,4,8,False,False,True,False,65.172
house,residence,2247.0,178,160,2,4,False,True,True,False,12.464
house,villa,2247.0,198,1025,4,2,False,False,True,False,56.426
house,residence,2247.0,147,1334,4,8,False,False,True,False,73.897
house,residence,2247.0,93,116,2,4,False,True,True,False,81.925
house,residence,2248.0,133,78,2,2,False,True,True,False,19.891
house,residence,2248.0,184,905,4,8,False,False,True,False,96.243
house,residence,2248.0,189,1145,4,4,True,True,True,False,26.085
house,residence,2248.0,184,2212,4,8,False,False,False,False,84.83
house,residence,2248.0,158,1300,4,8,False,False,True,False,97.254
house,residence,2249.0,190,802,4,8,False,False,True,False,53.12
house,residence,2250.0,220,1000,4,8,False,True,True,False,19.725
apartment,apartment,2250.0,84,0,2,2,False,True,False,False,28.143
house,residence,2250.0,170,998,3,8,False,True,True,False,44.855
apartment,penthouse,2250.0,120,0,2,2,False,True,False,False,2.773
apartment,apartment,2250.0,80,0,3,4,False,True,False,False,2.874
house,residence,2250.0,60,572,2,2,False,False,True,False,48.896
house,residence,2250.0,80,242,3,4,False,True,True,False,94.057
apartment,apartment,2250.0,60,0,2,4,False,True,False,False,87.731
house,residence,2250.0,200,886,4,4,False,True,True,False,68.925
house,residence,2250.0,160,352,2,4,False,True,True,False,43.307
house,residence,2250.0,180,252,3,8,False,True,True,False,20.655
house,villa,2250.0,200,957,4,8,False,True,True,False,20.697
